OrderID,Date,ProductID,CustomerID,EmployeeID,Quantity,UnitPrice
2496,17/08/2023 00:00,4,154,17,2,853
2497,09/07/2024 00:00,15,128,30,3,958
2498,03/11/2023 00:00,33,186,27,7,439
2499,09/11/2024 00:00,6,125,11,10,502
2500,07/06/2023 00:00,5,161,4,7,425
2501,12/11/2023 00:00,27,243,2,6,970
2502,16/03/2024 00:00,16,250,32,7,612
2503,13/06/2023 00:00,16,147,16,10,833
2504,26/03/2023 00:00,39,168,38,7,883
2505,05/04/2023 00:00,6,5,10,9,448
2506,17/05/2023 00:00,45,78,4,1,492
2507,11/02/2023 00:00,19,188,44,6,692
2508,26/03/2023 00:00,11,159,22,2,49
2509,17/05/2024 00:00,3,1,13,3,928
2510,15/03/2023 00:00,7,137,38,5,640
2511,24/09/2023 00:00,40,146,9,2,483
2512,18/10/2023 00:00,11,264,7,8,631
2513,08/04/2024 00:00,3,202,22,3,721
2514,15/02/2024 00:00,23,261,20,5,679
2515,02/06/2023 00:00,27,121,20,6,225
2516,01/05/2023 00:00,46,80,3,2,70
2517,17/10/2023 00:00,10,56,29,3,162
2518,08/05/2024 00:00,50,171,45,6,603
2519,27/12/2024 00:00,28,210,8,9,756
2520,16/07/2023 00:00,14,243,42,1,382
2521,16/09/2023 00:00,23,34,4,1,871
2522,27/12/2024 00:00,25,96,32,8,684
2523,08/03/2024 00:00,21,231,9,6,773
2524,08/01/2023 00:00,43,162,49,10,898
2525,09/12/2023 00:00,11,129,27,2,508
2526,12/10/2023 00:00,10,22,9,4,535
2527,05/01/2024 00:00,13,93,27,1,799
2528,09/05/2024 00:00,46,176,40,6,355
2529,05/11/2024 00:00,50,257,13,4,161
2530,27/08/2024 00:00,48,259,18,9,410
2531,28/08/2024 00:00,40,101,28,1,475
2532,19/01/2023 00:00,36,149,35,8,55
2533,15/09/2024 00:00,27,33,31,7,961
2534,04/11/2023 00:00,37,119,21,10,238
2535,05/01/2023 00:00,42,20,15,10,270
2536,02/09/2023 00:00,34,118,3,4,984
2537,08/10/2023 00:00,26,2,28,1,991
2538,17/10/2024 00:00,35,280,27,1,523
2539,19/07/2024 00:00,20,27,32,10,228
2540,01/07/2023 00:00,19,60,16,7,584
2541,09/09/2023 00:00,35,103,1,7,91
2542,22/09/2023 00:00,31,11,7,3,963
2543,12/03/2024 00:00,11,150,43,5,435
2544,13/11/2023 00:00,14,84,24,2,793
2545,05/05/2023 00:00,35,281,41,2,88
2546,07/04/2024 00:00,1,123,5,5,998
2547,07/05/2024 00:00,22,63,33,9,486
2548,30/06/2023 00:00,43,143,6,6,817
2549,27/09/2024 00:00,25,97,35,5,752
2550,18/06/2024 00:00,50,45,5,3,159
2551,26/12/2023 00:00,45,274,13,8,956
2552,17/02/2024 00:00,2,175,25,7,116
2553,23/08/2024 00:00,14,86,13,10,662
2554,21/05/2024 00:00,48,35,48,4,864
2555,12/02/2023 00:00,36,235,25,6,667
2556,11/11/2024 00:00,3,232,13,1,594
2557,29/03/2023 00:00,24,174,27,1,332
2558,30/08/2024 00:00,9,50,39,9,584
2559,15/12/2023 00:00,9,243,32,9,574
2560,11/03/2024 00:00,8,17,41,6,261
2561,21/05/2023 00:00,19,20,7,1,971
2562,26/02/2024 00:00,45,133,25,3,297
2563,04/11/2023 00:00,5,272,24,2,520
2564,06/04/2023 00:00,27,12,2,5,345
2565,27/04/2023 00:00,9,269,39,10,882
2566,07/07/2023 00:00,7,136,50,6,335
2567,15/11/2023 00:00,37,109,38,2,247
2568,30/12/2024 00:00,49,282,49,9,944
2569,04/11/2024 00:00,36,296,45,9,314
2570,06/03/2024 00:00,20,52,26,1,329
2571,25/08/2024 00:00,6,171,18,1,150
2572,20/02/2024 00:00,1,55,31,1,490
2573,11/09/2023 00:00,35,55,17,3,615
2574,18/12/2024 00:00,6,172,11,3,674
2575,23/06/2023 00:00,7,9,31,4,756
2576,07/10/2023 00:00,48,261,16,7,15
2577,05/08/2023 00:00,37,97,32,9,253
2578,19/02/2024 00:00,40,199,13,9,309
2579,08/05/2023 00:00,38,211,38,5,285
2580,28/04/2023 00:00,46,216,17,10,519
2581,08/07/2023 00:00,26,98,48,5,717
2582,25/08/2023 00:00,42,298,8,4,145
2583,12/08/2023 00:00,16,24,47,2,710
2584,24/04/2023 00:00,18,58,37,1,677
2585,28/05/2023 00:00,45,8,27,2,359
2586,15/06/2024 00:00,10,64,24,6,430
2587,31/07/2023 00:00,44,141,29,4,888
2588,08/10/2023 00:00,25,181,13,4,511
2589,04/03/2023 00:00,28,26,17,1,453
2590,22/10/2023 00:00,4,235,34,5,218
2591,29/04/2024 00:00,10,146,18,3,446
2592,21/10/2024 00:00,49,272,5,10,475
2593,04/02/2024 00:00,15,231,13,5,869
2594,18/01/2023 00:00,18,83,31,4,458
2595,18/07/2024 00:00,50,121,42,8,403
2596,18/09/2023 00:00,33,75,8,5,748
2597,18/02/2024 00:00,45,51,18,9,828
2598,16/09/2023 00:00,2,33,37,2,257
2599,07/07/2023 00:00,16,285,40,10,828
2600,02/12/2023 00:00,41,255,34,1,162
2601,18/07/2023 00:00,50,284,27,10,359
2602,15/09/2023 00:00,12,56,47,5,748
2603,08/09/2024 00:00,45,140,38,4,653
2604,20/07/2023 00:00,37,289,23,2,399
2605,04/09/2023 00:00,16,167,3,6,375
2606,17/01/2023 00:00,35,171,32,4,451
2607,25/02/2024 00:00,45,40,7,10,927
2608,16/03/2023 00:00,3,105,30,7,557
2609,12/08/2023 00:00,7,281,29,3,236
2610,23/02/2024 00:00,24,50,3,5,21
2611,03/08/2023 00:00,8,144,42,10,921
2612,14/09/2023 00:00,6,175,16,10,131
2613,11/10/2023 00:00,39,275,48,4,55
2614,10/08/2023 00:00,35,86,43,1,958
2615,12/08/2024 00:00,27,170,7,2,525
2616,08/04/2024 00:00,18,1,28,6,967
2617,14/11/2024 00:00,36,85,2,2,652
2618,03/07/2023 00:00,18,99,12,3,249
2619,08/11/2024 00:00,13,108,13,3,312
2620,29/07/2023 00:00,29,116,40,3,42
2621,12/06/2023 00:00,24,154,44,7,167
2622,29/06/2023 00:00,31,194,1,3,393
2623,16/03/2023 00:00,44,216,7,2,792
2624,20/06/2023 00:00,10,213,7,7,244
2625,28/08/2024 00:00,18,267,46,9,915
2626,29/06/2024 00:00,38,169,29,3,858
2627,31/03/2024 00:00,43,291,14,8,445
2628,21/01/2023 00:00,18,162,17,10,229
2629,04/04/2023 00:00,13,208,19,7,801
2630,18/12/2024 00:00,38,60,45,3,932
2631,17/08/2024 00:00,35,58,36,8,414
2632,26/08/2023 00:00,46,70,4,9,194
2633,17/03/2023 00:00,9,124,4,9,888
2634,06/04/2023 00:00,16,276,36,2,357
2635,15/02/2023 00:00,17,134,22,9,149
2636,16/12/2024 00:00,28,252,14,3,832
2637,08/03/2024 00:00,41,46,34,3,649
2638,10/10/2023 00:00,47,280,6,6,481
2639,11/11/2024 00:00,22,16,3,1,808
2640,14/10/2024 00:00,45,13,47,1,95
2641,11/04/2023 00:00,38,42,6,4,502
2642,11/09/2024 00:00,29,276,42,6,68
2643,31/05/2024 00:00,2,77,23,6,398
2644,12/07/2024 00:00,42,149,49,5,277
2645,20/03/2023 00:00,10,296,35,8,304
2646,13/02/2023 00:00,10,90,49,5,523
2647,27/01/2023 00:00,21,195,31,1,529
2648,20/12/2023 00:00,3,26,1,5,917
2649,26/06/2024 00:00,41,175,6,6,751
2650,02/06/2023 00:00,10,208,25,10,135
2651,10/01/2024 00:00,18,262,15,6,388
2652,10/02/2023 00:00,20,88,37,7,757
2653,08/09/2024 00:00,41,241,4,7,222
2654,18/01/2023 00:00,40,286,30,10,373
2655,18/02/2023 00:00,50,270,12,3,76
2656,25/06/2024 00:00,8,201,17,9,137
2657,01/07/2023 00:00,48,3,17,5,995
2658,12/07/2023 00:00,36,243,32,4,538
2659,09/03/2023 00:00,34,33,26,5,258
2660,08/08/2024 00:00,10,205,40,5,753
2661,05/03/2024 00:00,42,158,27,5,172
2662,14/11/2023 00:00,49,67,24,9,451
2663,04/02/2024 00:00,50,129,6,8,904
2664,25/10/2023 00:00,19,200,11,6,978
2665,15/12/2023 00:00,3,96,26,4,748
2666,24/01/2023 00:00,35,96,19,4,992
2667,14/10/2023 00:00,43,44,31,7,325
2668,24/01/2023 00:00,19,263,37,9,527
2669,15/12/2024 00:00,50,116,47,2,387
2670,18/05/2023 00:00,33,266,12,5,349
2671,16/10/2024 00:00,30,32,44,6,48
2672,30/12/2023 00:00,4,150,16,4,948
2673,06/05/2023 00:00,13,270,17,10,332
2674,06/09/2024 00:00,26,114,10,2,102
2675,23/07/2023 00:00,30,270,30,2,567
2676,19/02/2024 00:00,16,47,41,4,514
2677,05/02/2023 00:00,42,166,15,1,913
2678,02/12/2023 00:00,47,40,6,10,789
2679,19/07/2024 00:00,25,49,30,9,888
2680,28/01/2023 00:00,47,269,1,1,943
2681,03/09/2024 00:00,2,55,22,7,124
2682,20/12/2024 00:00,34,7,16,7,351
2683,03/05/2023 00:00,32,136,47,5,852
2684,12/01/2024 00:00,47,213,1,10,706
2685,14/03/2023 00:00,40,178,9,1,88
2686,27/10/2023 00:00,8,270,41,10,303
2687,28/01/2023 00:00,15,119,26,9,498
2688,11/06/2023 00:00,38,72,49,7,209
2689,10/12/2023 00:00,14,259,10,2,255
2690,13/12/2024 00:00,22,215,5,2,271
2691,13/02/2023 00:00,48,151,9,9,558
2692,09/02/2024 00:00,24,11,50,6,253
2693,30/04/2023 00:00,28,223,48,1,541
2694,17/07/2023 00:00,48,66,28,1,971
2695,14/09/2024 00:00,4,267,14,6,409
2696,25/11/2023 00:00,6,14,25,3,711
2697,15/12/2023 00:00,48,109,7,3,796
2698,08/08/2024 00:00,23,27,28,9,573
2699,21/10/2024 00:00,7,249,41,8,444
2700,11/02/2023 00:00,10,108,34,5,307
2701,03/04/2024 00:00,8,124,20,9,15
2702,14/11/2024 00:00,50,100,22,5,253
2703,22/10/2024 00:00,36,271,9,7,57
2704,08/12/2024 00:00,24,64,4,2,693
2705,01/08/2024 00:00,45,10,39,1,529
2706,17/01/2023 00:00,38,34,19,5,597
2707,04/09/2024 00:00,46,232,17,10,836
2708,20/01/2024 00:00,46,294,40,7,795
2709,23/11/2024 00:00,50,152,36,10,787
2710,10/01/2024 00:00,44,234,6,9,312
2711,01/08/2024 00:00,38,197,41,10,264
2712,25/09/2024 00:00,7,151,2,9,918
2713,17/08/2023 00:00,13,90,13,2,199
2714,26/02/2023 00:00,19,73,50,7,423
2715,01/05/2023 00:00,27,12,36,8,168
2716,13/11/2023 00:00,30,214,2,8,188
2717,09/11/2024 00:00,36,117,34,10,235
2718,22/05/2023 00:00,39,186,42,4,930
2719,19/10/2023 00:00,43,288,49,1,866
2720,02/08/2024 00:00,1,177,27,2,155
2721,31/05/2023 00:00,40,223,22,1,572
2722,06/04/2023 00:00,26,184,35,3,454
2723,16/03/2023 00:00,36,196,37,7,362
2724,19/11/2024 00:00,14,8,36,8,838
2725,08/08/2024 00:00,44,75,50,4,836
2726,08/07/2024 00:00,22,62,17,4,805
2727,03/10/2024 00:00,10,124,38,5,880
2728,07/01/2023 00:00,3,16,11,8,780
2729,03/02/2024 00:00,43,264,28,10,410
2730,25/03/2023 00:00,5,29,8,7,525
2731,27/01/2023 00:00,43,99,40,6,853
2732,13/10/2023 00:00,4,34,25,9,67
2733,26/11/2023 00:00,6,151,41,10,84
2734,20/07/2023 00:00,4,233,27,3,893
2735,13/01/2024 00:00,38,227,42,7,652
2736,29/03/2024 00:00,15,144,18,1,927
2737,04/04/2024 00:00,39,145,26,3,69
2738,21/05/2023 00:00,9,207,49,7,697
2739,02/10/2024 00:00,23,10,36,2,773
2740,08/09/2024 00:00,31,197,4,3,588
2741,30/06/2024 00:00,5,135,2,7,969
2742,02/04/2023 00:00,17,35,13,4,217
2743,15/02/2024 00:00,9,161,23,3,217
2744,18/06/2023 00:00,7,240,35,2,485
2745,26/04/2023 00:00,44,53,6,10,177
2746,23/04/2024 00:00,15,217,16,9,695
2747,12/08/2023 00:00,32,280,37,6,395
2748,29/08/2024 00:00,29,39,43,9,313
2749,10/02/2024 00:00,4,87,38,6,58
2750,24/02/2023 00:00,19,262,3,2,451
2751,26/04/2024 00:00,16,232,14,5,861
2752,14/11/2024 00:00,35,56,10,8,768
2753,16/10/2024 00:00,33,88,12,2,24
2754,05/10/2024 00:00,6,252,38,9,857
2755,15/12/2023 00:00,13,134,34,7,185
2756,12/03/2024 00:00,48,252,47,10,458
2757,10/07/2024 00:00,15,277,16,2,878
2758,05/04/2024 00:00,44,164,27,1,356
2759,14/03/2024 00:00,48,12,32,10,567
2760,23/05/2024 00:00,26,61,30,8,726
2761,09/01/2024 00:00,16,208,34,3,890
2762,25/06/2023 00:00,49,2,25,9,157
2763,30/03/2023 00:00,12,115,41,6,345
2764,18/04/2023 00:00,26,188,1,6,562
2765,19/06/2024 00:00,44,136,26,10,163
2766,12/02/2024 00:00,42,90,5,10,152
2767,02/10/2023 00:00,30,21,36,10,557
2768,13/07/2024 00:00,16,221,40,10,564
2769,04/02/2023 00:00,2,82,9,1,881
2770,04/09/2024 00:00,39,118,43,9,453
2771,12/09/2024 00:00,46,129,33,5,673
2772,22/12/2023 00:00,22,263,36,2,672
2773,06/02/2023 00:00,29,280,33,8,995
2774,11/07/2024 00:00,45,226,6,6,955
2775,03/11/2024 00:00,26,230,25,8,210
2776,21/03/2023 00:00,12,14,40,8,291
2777,19/05/2024 00:00,40,33,47,8,516
2778,01/06/2024 00:00,25,278,10,10,598
2779,20/05/2024 00:00,32,79,9,6,538
2780,01/01/2023 00:00,48,20,42,9,335
2781,03/10/2023 00:00,26,96,44,4,387
2782,06/12/2023 00:00,2,185,49,7,400
2783,21/06/2023 00:00,44,234,37,1,41
2784,15/09/2023 00:00,18,278,12,6,882
2785,24/05/2023 00:00,12,269,26,8,617
2786,30/11/2024 00:00,23,151,12,4,659
2787,19/07/2023 00:00,35,295,18,7,860
2788,23/03/2023 00:00,35,294,7,6,424
2789,09/05/2024 00:00,44,168,12,9,789
2790,26/08/2024 00:00,12,176,25,3,599
2791,14/01/2024 00:00,15,114,22,9,632
2792,14/01/2024 00:00,7,115,33,2,583
2793,31/01/2024 00:00,24,14,42,8,541
2794,27/11/2024 00:00,36,167,2,10,338
2795,30/09/2024 00:00,19,134,15,1,208
2796,07/05/2024 00:00,8,263,37,2,958
2797,22/12/2024 00:00,39,248,11,1,213
2798,08/01/2024 00:00,22,298,16,5,822
2799,21/04/2023 00:00,14,202,20,2,343
2800,10/01/2024 00:00,21,168,13,2,231
2801,21/06/2024 00:00,40,110,27,8,755
2802,17/01/2023 00:00,7,122,28,8,881
2803,31/03/2023 00:00,40,137,10,2,300
2804,05/05/2023 00:00,3,182,12,8,402
2805,15/05/2023 00:00,45,269,31,9,71
2806,10/06/2024 00:00,49,245,1,5,379
2807,21/05/2023 00:00,34,286,50,6,421
2808,29/11/2023 00:00,22,286,50,7,436
2809,05/07/2024 00:00,50,299,33,7,821
2810,12/12/2023 00:00,29,144,20,3,151
2811,25/08/2024 00:00,33,173,48,5,564
2812,12/05/2023 00:00,28,187,21,10,304
2813,07/01/2023 00:00,20,61,6,7,350
2814,23/08/2024 00:00,3,22,10,5,391
2815,29/04/2023 00:00,42,119,5,4,144
2816,07/05/2024 00:00,21,163,5,4,15
2817,29/11/2024 00:00,3,268,14,7,578
2818,23/09/2024 00:00,7,146,20,5,881
2819,26/05/2024 00:00,25,198,38,10,743
2820,27/03/2024 00:00,45,114,28,8,930
2821,13/05/2023 00:00,47,150,42,7,163
2822,03/08/2023 00:00,24,264,48,3,951
2823,19/04/2023 00:00,5,270,14,3,734
2824,27/05/2023 00:00,48,69,13,2,139
2825,22/01/2024 00:00,42,4,41,5,649
2826,16/05/2024 00:00,48,5,6,9,260
2827,29/06/2024 00:00,11,105,46,9,484
2828,11/04/2024 00:00,11,242,26,9,733
2829,07/01/2024 00:00,12,93,23,8,485
2830,07/08/2024 00:00,36,137,31,3,398
2831,16/11/2024 00:00,3,167,10,10,102
2832,06/02/2024 00:00,48,233,25,9,256
2833,25/04/2024 00:00,4,282,12,8,993
2834,11/08/2023 00:00,12,33,30,4,213
2835,08/06/2023 00:00,37,299,12,1,343
2836,25/06/2023 00:00,37,291,40,4,768
2837,30/08/2023 00:00,7,219,21,10,87
2838,30/10/2024 00:00,36,282,10,4,928
2839,12/11/2023 00:00,24,126,37,9,218
2840,19/05/2024 00:00,18,214,8,8,752
2841,07/08/2024 00:00,15,83,26,5,263
2842,25/05/2024 00:00,22,134,17,10,840
2843,19/08/2024 00:00,40,60,12,8,628
2844,15/06/2023 00:00,29,2,12,10,188
2845,24/05/2024 00:00,4,170,16,10,489
2846,01/12/2023 00:00,47,58,14,8,734
2847,29/01/2023 00:00,9,297,36,9,258
2848,25/02/2023 00:00,44,51,9,6,416
2849,21/07/2024 00:00,36,97,12,1,914
2850,24/03/2024 00:00,32,239,34,9,528
2851,09/07/2023 00:00,23,108,45,6,693
2852,11/02/2023 00:00,16,274,26,1,827
2853,22/10/2024 00:00,13,9,18,5,251
2854,22/12/2023 00:00,6,294,37,6,122
2855,06/04/2023 00:00,11,108,47,10,930
2856,23/08/2024 00:00,2,77,42,10,181
2857,04/05/2024 00:00,48,179,43,1,104
2858,06/01/2023 00:00,18,262,13,1,636
2859,26/05/2024 00:00,37,213,31,2,225
2860,05/06/2023 00:00,6,59,10,7,59
2861,18/12/2024 00:00,8,107,11,2,897
2862,20/11/2024 00:00,30,210,30,3,64
2863,05/07/2023 00:00,6,60,8,7,422
2864,18/12/2023 00:00,3,62,40,1,467
2865,29/09/2024 00:00,43,271,49,8,964
2866,25/01/2024 00:00,48,110,3,5,595
2867,28/10/2024 00:00,22,107,35,1,686
2868,16/10/2023 00:00,43,155,50,9,116
2869,30/11/2024 00:00,12,52,6,5,33
2870,11/11/2024 00:00,26,269,9,6,890
2871,18/01/2023 00:00,21,69,10,10,303
2872,25/01/2024 00:00,38,100,45,6,1000
2873,12/12/2024 00:00,5,1,14,10,620
2874,02/05/2023 00:00,38,255,2,2,244
2875,01/12/2023 00:00,10,142,13,7,967
2876,06/08/2023 00:00,35,188,25,5,790
2877,08/05/2024 00:00,2,133,5,3,36
2878,25/08/2023 00:00,4,217,8,6,638
2879,04/03/2023 00:00,36,254,18,1,180
2880,27/02/2024 00:00,29,44,28,7,892
2881,20/04/2023 00:00,15,67,9,5,553
2882,08/10/2024 00:00,22,164,17,3,857
2883,08/05/2023 00:00,42,4,15,5,43
2884,17/10/2024 00:00,2,186,26,8,587
2885,29/03/2024 00:00,29,189,28,5,647
2886,10/09/2023 00:00,38,179,24,5,445
2887,17/04/2024 00:00,17,246,7,3,866
2888,02/05/2023 00:00,28,2,8,1,578
2889,27/02/2024 00:00,33,63,3,4,37
2890,03/04/2023 00:00,36,118,7,8,418
2891,13/06/2024 00:00,32,83,28,9,53
2892,21/04/2023 00:00,7,188,29,2,161
2893,23/02/2024 00:00,22,32,30,2,210
2894,07/12/2023 00:00,29,53,16,1,483
2895,18/05/2024 00:00,6,25,19,6,553
2896,26/01/2023 00:00,20,103,26,3,126
2897,24/06/2024 00:00,2,290,28,3,367
2898,17/09/2023 00:00,44,182,29,7,730
2899,23/07/2023 00:00,32,16,14,2,584
2900,26/03/2024 00:00,43,103,39,7,170
2901,28/12/2023 00:00,17,224,26,7,852
2902,01/05/2024 00:00,38,33,34,4,860
2903,13/04/2023 00:00,2,17,4,5,422
2904,30/04/2023 00:00,20,170,41,10,35
2905,16/09/2023 00:00,4,229,38,8,692
2906,19/07/2024 00:00,3,11,48,5,609
2907,13/09/2023 00:00,5,289,49,5,597
2908,15/09/2024 00:00,43,34,21,3,53
2909,23/05/2024 00:00,33,20,38,5,672
2910,19/04/2024 00:00,26,271,32,4,673
2911,09/09/2024 00:00,38,225,44,2,843
2912,12/04/2023 00:00,36,150,7,7,939
2913,06/05/2024 00:00,10,111,32,5,985
2914,27/11/2023 00:00,37,137,16,4,860
2915,24/10/2023 00:00,28,94,14,9,695
2916,10/03/2023 00:00,38,292,8,10,466
2917,07/11/2024 00:00,46,136,11,7,878
2918,07/07/2024 00:00,9,14,14,8,62
2919,07/11/2024 00:00,11,55,6,7,66
2920,12/07/2024 00:00,43,15,41,5,107
2921,31/05/2024 00:00,6,121,24,10,595
2922,31/03/2024 00:00,50,300,29,3,928
2923,08/11/2024 00:00,2,276,33,10,997
2924,24/09/2023 00:00,33,16,5,9,960
2925,31/12/2023 00:00,20,274,9,3,786
2926,03/06/2024 00:00,34,263,48,4,594
2927,27/01/2023 00:00,24,225,1,9,186
2928,13/11/2024 00:00,17,277,3,7,495
2929,01/09/2024 00:00,6,93,13,7,586
2930,26/05/2024 00:00,26,47,49,2,966
2931,31/05/2024 00:00,44,139,11,10,696
2932,17/11/2024 00:00,10,238,47,7,602
2933,31/12/2024 00:00,31,26,18,1,612
2934,13/03/2024 00:00,8,133,6,10,443
2935,21/11/2024 00:00,3,254,36,4,191
2936,29/12/2023 00:00,45,284,36,4,351
2937,16/02/2023 00:00,7,236,38,7,196
2938,28/01/2024 00:00,39,216,45,5,865
2939,27/01/2023 00:00,35,128,47,5,968
2940,12/01/2023 00:00,18,232,33,5,165
2941,31/12/2023 00:00,10,288,22,2,405
2942,09/05/2023 00:00,38,125,41,7,291
2943,29/06/2024 00:00,1,258,37,4,282
2944,21/05/2023 00:00,45,257,15,10,52
2945,08/09/2024 00:00,17,203,31,3,780
2946,02/04/2023 00:00,37,35,28,1,648
2947,12/09/2023 00:00,20,38,14,2,610
2948,01/05/2024 00:00,23,84,14,7,120
2949,14/02/2023 00:00,47,209,1,6,201
2950,18/12/2024 00:00,17,165,36,9,106
2951,29/05/2023 00:00,2,85,24,5,778
2952,02/02/2023 00:00,17,64,40,2,449
2953,16/02/2024 00:00,13,149,18,1,816
2954,08/03/2023 00:00,5,241,49,8,928
2955,13/07/2024 00:00,50,265,9,5,618
2956,03/01/2023 00:00,41,22,35,9,989
2957,29/03/2024 00:00,26,237,36,3,109
2958,01/12/2023 00:00,18,212,34,2,816
2959,08/03/2024 00:00,40,95,26,7,979
2960,10/02/2024 00:00,40,276,40,4,725
2961,03/08/2024 00:00,45,282,29,5,962
2962,18/11/2023 00:00,20,47,21,6,612
2963,05/09/2024 00:00,43,26,8,2,638
2964,26/01/2024 00:00,44,93,4,8,379
2965,08/03/2024 00:00,45,23,23,2,82
2966,22/07/2024 00:00,44,32,15,10,560
2967,27/12/2024 00:00,26,107,27,6,264
2968,17/01/2024 00:00,42,65,7,9,603
2969,31/08/2024 00:00,39,29,25,8,17
2970,17/08/2024 00:00,42,294,20,3,315
2971,20/01/2024 00:00,17,92,4,5,952
2972,24/05/2024 00:00,44,141,48,9,638
2973,15/11/2023 00:00,27,26,21,7,278
2974,04/07/2024 00:00,21,217,24,8,784
2975,15/08/2023 00:00,2,293,29,5,796
2976,14/01/2024 00:00,13,260,39,1,445
2977,04/03/2024 00:00,17,208,25,3,884
2978,10/09/2024 00:00,22,149,4,2,416
2979,22/11/2024 00:00,39,178,15,1,19
2980,05/07/2023 00:00,28,83,12,2,189
2981,15/11/2023 00:00,49,232,28,8,720
2982,29/01/2023 00:00,26,69,49,6,637
2983,05/04/2023 00:00,7,41,12,5,736
2984,02/02/2024 00:00,24,258,17,9,826
2985,25/08/2024 00:00,4,4,49,9,25
2986,23/03/2023 00:00,34,203,31,8,582
2987,14/01/2023 00:00,12,296,39,6,464
2988,18/06/2023 00:00,18,229,9,7,821
2989,18/06/2023 00:00,41,218,5,3,757
2990,05/05/2024 00:00,4,105,34,5,244
2991,31/01/2024 00:00,22,117,28,6,723
2992,12/10/2024 00:00,49,273,4,8,577
2993,07/05/2023 00:00,11,189,17,9,189
2994,17/09/2023 00:00,43,286,45,4,525
2995,18/09/2023 00:00,24,138,4,1,702
2996,21/07/2023 00:00,20,189,19,8,356
2997,03/04/2024 00:00,5,58,9,4,167
2998,28/03/2023 00:00,19,276,40,8,708
2999,11/11/2024 00:00,29,225,50,7,792
3000,22/07/2024 00:00,19,86,32,3,41
3001,01/05/2024 00:00,35,195,44,3,849
3002,10/03/2023 00:00,23,7,42,9,72
3003,12/10/2024 00:00,39,199,16,1,271
3004,29/11/2023 00:00,13,17,25,10,821
3005,23/08/2023 00:00,47,280,33,3,283
3006,17/12/2024 00:00,22,118,20,1,46
3007,27/03/2024 00:00,41,54,33,2,742
3008,11/03/2024 00:00,31,259,19,9,936
3009,04/01/2024 00:00,23,89,18,5,270
3010,01/07/2024 00:00,17,135,28,1,855
3011,22/12/2024 00:00,24,34,31,10,644
3012,07/05/2023 00:00,36,55,1,6,256
3013,05/07/2024 00:00,10,275,30,9,534
3014,23/08/2024 00:00,48,198,40,10,603
3015,08/12/2024 00:00,34,264,50,3,916
3016,17/05/2023 00:00,39,32,20,6,502
3017,21/01/2024 00:00,31,54,18,8,707
3018,26/01/2024 00:00,15,19,6,10,563
3019,24/07/2024 00:00,46,130,12,5,145
3020,01/09/2023 00:00,42,116,38,8,176
3021,26/05/2024 00:00,37,53,10,2,671
3022,13/06/2024 00:00,2,201,11,10,225
3023,21/06/2023 00:00,33,26,46,10,580
3024,29/06/2023 00:00,10,63,3,2,25
3025,24/01/2024 00:00,1,9,5,9,405
3026,18/11/2024 00:00,8,24,2,9,871
3027,27/03/2023 00:00,36,247,46,7,134
3028,05/03/2023 00:00,19,97,24,7,825
3029,07/09/2023 00:00,47,121,36,5,960
3030,09/05/2024 00:00,42,44,38,9,783
3031,19/11/2023 00:00,18,216,49,9,666
3032,11/04/2023 00:00,20,210,38,6,862
3033,18/02/2024 00:00,3,2,13,1,478
3034,25/08/2024 00:00,12,2,24,5,976
3035,17/02/2023 00:00,25,225,5,6,30
3036,17/03/2023 00:00,28,222,43,7,442
3037,03/04/2023 00:00,1,202,24,5,898
3038,28/11/2023 00:00,46,116,19,1,837
3039,25/04/2024 00:00,7,205,40,10,285
3040,19/07/2023 00:00,3,268,40,1,386
3041,22/01/2024 00:00,28,215,36,4,311
3042,13/09/2024 00:00,35,291,37,10,424
3043,22/07/2024 00:00,30,8,34,4,562
3044,07/11/2024 00:00,34,290,8,8,551
3045,28/08/2024 00:00,42,249,40,2,382
3046,10/04/2024 00:00,28,93,24,8,874
3047,31/03/2023 00:00,25,12,45,10,252
3048,08/10/2024 00:00,9,221,45,6,475
3049,22/03/2023 00:00,34,296,36,3,399
3050,16/03/2023 00:00,36,3,49,10,387
3051,01/05/2023 00:00,30,185,22,9,331
3052,22/05/2023 00:00,30,250,30,5,733
3053,09/04/2023 00:00,32,152,25,10,199
3054,29/08/2024 00:00,35,283,10,5,104
3055,09/09/2024 00:00,26,71,28,5,191
3056,25/12/2024 00:00,31,172,33,10,86
3057,21/12/2023 00:00,17,188,18,3,117
3058,23/11/2023 00:00,44,151,24,8,863
3059,10/05/2023 00:00,28,259,9,1,875
3060,20/02/2023 00:00,24,255,1,10,28
3061,24/02/2023 00:00,5,205,15,6,429
3062,26/04/2024 00:00,30,88,14,3,295
3063,14/10/2023 00:00,12,258,11,9,635
3064,13/06/2024 00:00,1,30,6,8,542
3065,03/04/2023 00:00,12,83,45,5,744
3066,18/01/2024 00:00,9,215,5,7,974
3067,29/07/2024 00:00,1,247,5,1,815
3068,02/01/2023 00:00,42,31,6,2,598
3069,19/11/2023 00:00,40,92,30,2,845
3070,27/03/2024 00:00,12,219,6,1,771
3071,14/03/2023 00:00,4,292,9,4,54
3072,20/09/2023 00:00,28,161,44,1,14
3073,29/12/2024 00:00,45,45,33,10,814
3074,24/04/2024 00:00,21,151,15,3,826
3075,19/12/2023 00:00,27,285,37,4,895
3076,01/04/2023 00:00,9,132,18,8,794
